toward the scientific revolution,"introductory lecture. ""what is science?"". the presocratics. plato's world. aristotle's physics. aristotle and hippocrates on biology and medicine. ptolemy and euclid. galen and alexandrian engineers. arabic science. medieval european universities. medieval technology. no lecture. patronage. alchemy. and humanism. vesalius and anatomy. the copernican revolution. tycho brahe and the new astronomy. kepler. mysticism and mars. interpreting scripture and the heavens. galileo's physics. bacon and the culture of collecting. descartes's mechanical philosophy. newton's dynamics and gravitation. newton's optics and the culture of newtonianism. england's royal society. ",science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-002-toward-the-scientific-revolution-fall-2003/,http://ocw.mit.edu/courses/science-technology-and-society/sts-002-toward-the-scientific-revolution-fall-2003/sts-002f03.jpg,Undergraduate
science technology &amp; world,introduction to content and format of the class. introduction to key words and concepts. op-ed revision. further background / comment on asilomar / cambridge city council. guest speaker. debbie douglas. director of collections and curator at the mit museum. quiz. the swartz case and the abelson report. public responses. visit from hal abelson. mit professor and writer of the abelson report. editing exercise. science and self-regulation. users. consumers. and producers. from analog to digital. guest. karin rosenthal. photographer. photography as time travel. visit to kurtz gallery. stanley greenberg. time machines exhibit. photography and science. guest. gary van zante. mit museum curator of architecture &amp. design. on works of berenice abbott. student project due. where are we headed?. where are we headed? (2) (cont.). a deaf utopia and other utopias. guest. sheila xu. mit alum and deaf advocate. back to the beginning. what is sts?. endings and beginnings. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-004-science-technology-world-fall-2013/,http://ocw.mit.edu/courses/science-technology-and-society/sts-004-science-technology-world-fall-2013/sts-004f13.jpg,Undergraduate
disease and society in america,introduction. disease. medicine. and society. health and disease before columbus. virgin soil epidemics. the health of colonists. disease and the environment. urbanization and public health. the decline of tuberculosis. epidemiological transitions and health disparities. the determinants of health and disease. debate. disease history and health policy. american indian medicine. colonial medical theory and practice. inocutation and vaccination. self help and heroic medicine. medical education. the rise of hospitals. race. gender. and medicine. psychiatry and mental health. anesthesia and the rise of surgery. germ theory and the therapeutic revolution. public health politics i. plague in chinatown. medical technology and the modern hospital. specialization and medical education. public health politicsii. hiv/aids. health care policy. access and cost. disease and society in the 21st century. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-005-disease-and-society-in-america-fall-2005/,http://ocw.mit.edu/courses/science-technology-and-society/sts-005-disease-and-society-in-america-fall-2005/sts-005f05.jpg,Undergraduate
technology in history,introduction to class and key concepts. technology in prehistory. cave art. technology in &quot.prehistory&quot.. historical analogies. the neolithic revolution. discuss visit to archives. the industrial revolution. visit to mit museum. from industry to battlefield. chemical engineering at mit. looking back and beyond. general review of mit 150. looking back and beyond. presentations and discussion on &quot.what is the role of technology in history?&quot.. quiz. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-007-technology-in-history-fall-2010/,http://ocw.mit.edu/courses/science-technology-and-society/sts-007-technology-in-history-fall-2010/sts-007f10.jpg,Undergraduate
evolution and society,introduction and course overview. the nature and scope of the historical sciences. natural history and natural theology. the birth of historical geology. catastrophism and uniformitarianism. &quot.victorian sensation&quot. &ndash. chambers' vestiges. voyages of exploration. part i. darwin. voyages of exploration. part ii. wallace and bates. &quot.mr darwin's hypotheses&quot.. guest lecture. andrew berry. the reception of darwinism. evolution and eugenics. the &quot.eclipse of darwinism&quot. in biology around 1900. the &quot.eclipse of darwinism&quot. in the social sciences after 1900. evolution and the rise of christian fundamentalism. darwinism. mendelism and the birth of the &quot.modern synthesis&quot.. changing understand of human origins. darwinism and behavior. from ethology to sociobiology. the creation controversies. from &quot.scientific creationism&quot. to &quot.intelligent design&quot.. guest lecture. reclaiming evolution for the social sciences. the new evolutionary psychology. evolutionary humanism. from julian huxley to e.o. wilson. stocktaking. what makes evolutionary biology special?. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-009-evolution-and-society-spring-2012/,http://ocw.mit.edu/courses/science-technology-and-society/sts-009-evolution-and-society-spring-2012/sts-009s12.jpg,Undergraduate
neuroscience and society,introduction. neuroscience in historical context i. neuroscience in historical context ii. public circulation of brain images. computer as brain. brain as computer. rational brain. impulsive brain. the moral brain. the brain on love. male and female brains. homosexual brains. the addicted brain. the stressed brain. prejudice in the brain?. violence in the brain?. brains on the stand. crime and punishment. disciplining the brain. treating the brain. enhancing the brain. the consumer brain. neuroethics. final reflections. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-010-neuroscience-and-society-spring-2010/,http://ocw.mit.edu/courses/science-technology-and-society/sts-010-neuroscience-and-society-spring-2010/sts-010s10.jpg,Undergraduate
american science: ethical conflicts and political choices,introduction. world war ii. hiroshima. nagasaki. manhattan project. science. military research. and the national security state. military influence on american science. apollo space program. space program. challenger and columbia. health and environment. biotechnology. genetically modified foods. biotechnology. stem cell research. biotechnology. cloning. biotechnology. market forces. biotechnology. genome and health insurance. climate change research. alternatives to fossil fuels. experimentation on human subjects. archaeological science. politics of antiquities trade and collection. archaeological science. ethical conflicts and political choices in deep water archeological research. politics in the public presentation of science. conclusions. review of term. discuss final exam. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-011-american-science-ethical-conflicts-and-political-choices-fall-2007/,http://ocw.mit.edu/courses/science-technology-and-society/sts-011-american-science-ethical-conflicts-and-political-choices-fall-2007/sts-011f07.jpg,Undergraduate
principles and practice of science communication,why bother with science communication?. how do scientists communicate with each other?. how is science communicated to the public?. class visit to the mit museum. who's on the receiving end of popular science?. science journalism. science essay writing. do science documentaries have a future?. making science shows for radio. creating science exhibits in the mit museum. no lecture. case study 1. the cambridge recombinant dna controversy. second mit museum visit. case study 2. the gm food debate in the uk. 1994-2004. case study 3. science. communication and celebrity. the implosion of korean human stem cell research. case study 4. the debate over 'intelligent design'. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-014-principles-and-practice-of-science-communication-spring-2006/,http://ocw.mit.edu/courses/science-technology-and-society/sts-014-principles-and-practice-of-science-communication-spring-2006/sts-014s06.jpg,Undergraduate
science communication: a practical guide,introduction. why be a science communicator?. in the elevator or the hallway. talking informally about science. workshop. talking science. what does it mean to write about science for the public?. rivers of ice. vanishing glaciers in the greater himalaya. guest speaker. david breashears. director of glacierworks. telling a tale. painting a picture. writing about science using special techniques. workshop. writing science. exhibiting &quot.unfinished&quot. science. put me through to washington. communicating science to policymakers. workshop. projects. guest speaker. david goldston. science in the blogosphere. seeing is believing. visualizing science for communication. guest speaker. jonathan corum. science graphics editor at the new york times. from cancer cells to string theory. communicating complex material. communicating controversy. on the record. communicating to the media. on the witness stand. communicating science in the courtroom. final projects. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-034-science-communication-a-practical-guide-fall-2011/,http://ocw.mit.edu/courses/science-technology-and-society/sts-034-science-communication-a-practical-guide-fall-2011/sts-034f11.jpg,Undergraduate
the history of computing,introduction. issues in the history of computing. computers in nuclear physics. eniac and the hydrogen bomb. computers in meteorology. simulating the world. computers in mathematics. the logic theorist and the automation of proof. computers in cognitive psychology. gps and psychological theory. computers in biochemistry. dendral and knowledge engineering. computers in aerospace. the apollo guidance computer. computers in the laboratory. the linc between the designer and the user. computers in medicine. mycin and the formalization of expertise. supercomputing at home. a social experiment in distributed computing. computers in linguistics. lost in machine translation. computers in the humanities. hype. text. and hypertext. final paper presentations. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-035-the-history-of-computing-spring-2004/,http://ocw.mit.edu/courses/science-technology-and-society/sts-035-the-history-of-computing-spring-2004/sts-035s04.jpg,Undergraduate
technology and nature in american history,course overview and introductory lecture. a brief history of ecological change in north america in the eighteenth century. discussion. imposing an industrial order on the antebellum landscape. &quot.devilish iron horse&quot. and &quot.aeolian harp&quot.. artistic responses to industrialization. networking nation and nature. a case study of weather telegraphy. 1870-1891. conservation and the scientific management of nature. levittown and the building of the suburban family ideal. how food became fast. or. industrial agriculture in the twentieth century. student presentations. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-036-technology-and-nature-in-american-history-spring-2008/,http://ocw.mit.edu/courses/science-technology-and-society/sts-036-technology-and-nature-in-american-history-spring-2008/sts-036s08.jpg,Undergraduate
energy and environment in american history: 1705-2005,introduction. energy and society. electrification ii. energy. gender. and the home. energy in early america. fields. fire. wind. and water. the industrialization of agriculture. industrial revolution i. coal and the transformation of america. the century of oil. inventing energy. thermodynamics in the 19th century. industrial revolution ii. miners. strikes. and labor. electrification i. building the network. 15-16. automobiles. suburbanization. and american demography in the twentieth century. nuclear power and nuclear weapons. limits to growth and the energy crisis of the 1970s. global warming. the world ahead. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-038-energy-and-environment-in-american-history-1705-2005-fall-2006/,http://ocw.mit.edu/courses/science-technology-and-society/sts-038-energy-and-environment-in-american-history-1705-2005-fall-2006/sts-038f06.jpg,Undergraduate
technology and gender in american history,introduction. gender and history. how technologies are gendered i. how technologies are gendered ii. advertising gender. redefining gender by way of technology. workplaces. identityand consumer culture i. technology in the home. women in technology. medicine. midterm exam. women and engineering at mit. engineering and masculinity. engineering and masculinity ii. women in technology. computers. gender and aviation. identityand consumer culture ii. automobility. freedom. and constraint i. automobility. freedom. and constraint ii. production and consumption in modern america. presentations. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-049j-technology-and-gender-in-american-history-spring-2004/,http://ocw.mit.edu/courses/science-technology-and-society/sts-049j-technology-and-gender-in-american-history-spring-2004/sts-049js04.jpg,Undergraduate
scientific visualization across disciplines: a critical introduction,introduction. studying visualizations. issues and methods. social interaction interfaces. seeing the internet. moving biology images. seeing structures. molecular modeling. arguing about world data. gis and climate change. deep sea seeing. judging images. courts and photography. ingesting images. symptoms and subjectivity. presentations. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-067-scientific-visualization-across-disciplines-a-critical-introduction-spring-2005/,no image,Undergraduate
technology in a  dangerous world,introduction to class. reading assignments. questions to be discussed. cbs documentary on world trade center attack of 9/11/01. discussion of documentary. the role of mit in a dangerous world. guest. claude canizares. technological disasters. guest. wade roush. hssst alumnus. now with technology review.. risk. safety. and accidents. guest. jamie lewis keith. environmental risks. tour of the mit museum. discussion of mit museum tour. discussion of castells reading. handouts will be provided in class#13. guest. thomas p. hughes. guest. ted postol. technology and identity. technological imagination. trust in a dangerous world. root causes. guest. david marks. final review. recommendations for mit. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-069-technology-in-a-dangerous-world-fall-2002/,no image,Undergraduate
godzilla and the bullet train: technology and culture in modern japan,"introduction. understanding japan. reading maps and defining technology. tokugawa japan. 1600-1868. meiji japan. 1868-1911. imperialism. technology. and business. postwar japan i. 1945-73. paper 1 due. postwar japan ii. 1973-present. japan in the ""west"". review. technology and culture in modern japan. ",science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-s28-godzilla-and-the-bullet-train-technology-and-culture-in-modern-japan-fall-2005/,http://ocw.mit.edu/courses/science-technology-and-society/sts-s28-godzilla-and-the-bullet-train-technology-and-culture-in-modern-japan-fall-2005/sts-s28f05.jpg,Undergraduate
history of science,introduction. institutions and epistemology in early modern europe. natural history. victorian science. science and empire. biomedical research. modern physics. presentations of student papers. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-310-history-of-science-fall-2005/,http://ocw.mit.edu/courses/science-technology-and-society/sts-310-history-of-science-fall-2005/sts-310f05.jpg,Graduate
environmental conflict and social change,"introduction. class discussion of hurricane katrina. historicizing ""nature"". theoretical frameworks - part i. theorizing the relationship between humans and the environment. theoretical frameworks - part ii. discussion of living environments and readings. theoretical frameworks - part iii. discussion of theoretical frameworks and readings. writing about the environment for non-academic audiences. student presentations. ",science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-320-environmental-conflict-and-social-change-fall-2005/,http://ocw.mit.edu/courses/science-technology-and-society/sts-320-environmental-conflict-and-social-change-fall-2005/sts-320f05.jpg,Graduate
social study of science and technology,introduction. philosophy of science i. from logical positivism to antipositivism. sociology of scientific knowledge i. the strong programme. philosophy of science ii. from realism to constructivism and halfway back. sociology of scientific knowledge ii. networks. agency. practice. assemblage. sociology of scientific knowledge iii. institutions and culture. feminism and science. cyborgs. race and science. biosociality. medicine. rhetoric of technology. gramophone. telephone. tape. sampling. technoscientific makings of postcolonial place and space. class conference. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-350-social-study-of-science-and-technology-spring-2004/,http://ocw.mit.edu/courses/science-technology-and-society/sts-350-social-study-of-science-and-technology-spring-2004/sts-350s04.jpg,Graduate
ethnography,alternative writing or film strategies. introduction and warm-up exercises. interviewing. transference/countertransference. oral history problematics. fieldwork under fire. knowledge communities. ethnomethodology. from the native's point of view. advocacy. advertising. and critique. translation. restudies. wrap up and review. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-360-ethnography-spring-2003/,http://ocw.mit.edu/courses/science-technology-and-society/sts-360-ethnography-spring-2003/sts-360s03.jpg,Graduate
technology and change in rural america,introduction. geography and destiny. plants and animals. land and water. colonial concerns. hunters and prey. the south and slavery. production and consumption. labor and management. modernity and its discontents. the farm crisis and agricultural policy. student presentations. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-428-technology-and-change-in-rural-america-fall-2004/,http://ocw.mit.edu/courses/science-technology-and-society/sts-428-technology-and-change-in-rural-america-fall-2004/sts-428f04.jpg,Graduate
food and power in the twentieth century,introduction. food. geography. history. the basics. history and theory. colonialism and capitalism. the raw and the cooked. frozen. radiated. etc.. meat. produce. rice. food. identity. and subsistence. taboos and identity. global food. global surprises. slow and fast. biotechnology and food futures. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-429-food-and-power-in-the-twentieth-century-spring-2005/,http://ocw.mit.edu/courses/science-technology-and-society/sts-429-food-and-power-in-the-twentieth-century-spring-2005/sts-429s05.jpg,Graduate
cold war science,introduction. atomic diplomacy. mccarthyism and espionage. &quot.how i learned to stop worrying&quot.. big science. big classrooms. exports and imports. talking back. moving on. . ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-436-cold-war-science-fall-2008/,http://ocw.mit.edu/courses/science-technology-and-society/sts-436-cold-war-science-fall-2008/sts-436f08.jpg,Graduate
technology and the literary imagination,aims of the course. the enlightenment. industrialization. a trans-atlantic debate. technological dynamism. an epic of technological fatality (i). an epic of technological fatality (ii). an epic of technological fatality (iii). the lost america. ecological crisis (i). ecological crisis (ii). student presentations. final paper and oral reports. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-464-technology-and-the-literary-imagination-spring-2008/,http://ocw.mit.edu/courses/science-technology-and-society/sts-464-technology-and-the-literary-imagination-spring-2008/sts-464s08.jpg,Graduate
cultural history of technology,"what is ""technology"" in the contemporary world?. the context of classical and early modern philosophy. the enlightenment and the belief in progress. the romantic reaction. the novel. the marxist critique of capitalism. culture. high v. low. traditional v. democratic. systems and networks. modernism. socio-economic and aesthetic. engineering. mentality. vocation. institution. ecological crisis. what made ""technology"" necessary?. ",science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-464-cultural-history-of-technology-spring-2005/,http://ocw.mit.edu/courses/science-technology-and-society/sts-464-cultural-history-of-technology-spring-2005/sts-464s05.jpg,Graduate
research seminar in deep sea archaeology,introduction. technology. archaeology. and the deep sea. marine and nautical archaeology. method and theory. deep ocean robotics. vehicles. sensors and modeling. seafaring and the ancient mediterranean. overview. autonomous underwater vehicles. trade in the bronze age - eastern mediterranean. the minoan world. minoan seafaring. trade in the western mediterranean. roman. phoenician and greek. cultural resource management of submerged sites. ethics. legislation and conservation. ,science technology and society,http://ocw.mit.edu/courses/science-technology-and-society/sts-467-research-seminar-in-deep-sea-archaeology-spring-2002/,http://ocw.mit.edu/courses/science-technology-and-society/sts-467-research-seminar-in-deep-sea-archaeology-spring-2002/sts-467s02.jpg,Graduate
optimization methods in management science,20%. geometry and visualizations of linear programs. quiz 1. formulations. the simplex method 1. the simplex method 2. quiz 2. formulations and lp geometry. sensitivity analysis and shadow prices. game theory 1. 2-person 0-sum. or constant sum. quiz 3. the simplex method. game theory 2. discussion of projects. slack variables vs. artificial variables. quiz 4. sensitivity analysis. introduction to integer programming. integer programming formulations. integer programming techniques 1. branch and bound. integer programming techniques 2. cutting planes. quiz 5. integer programming formulations. integer programming formulations. again. networks 1. shortest path problem. networks 2. network flows. networks 3. traveling salesman problem. decision trees 1. quiz 6. networks. decision trees 2. the value of information. behavioral economics 1. quiz 7. decision trees. behavioral economics 2. project reports. final feedback. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-053-optimization-methods-in-management-science-spring-2013/,http://ocw.mit.edu/courses/sloan-school-of-management/15-053-optimization-methods-in-management-science-spring-2013/15-053s13.jpg,Undergraduate
management communication for undergraduates,introduction to the course. strategy and structure. oral presentations. listening. giving and receiving feedback. persuasion. writing. effective teamwork. team meeting. cover letters. interviewing. writing team reports. giving team presentations. communicating electronically. individual conferences / team meetings. cross-cultural communication. communication skills for leaders. working with the media. review of strategic communication. team report presentations. course wrap-up. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-279-management-communication-for-undergraduates-fall-2012/,http://ocw.mit.edu/courses/sloan-school-of-management/15-279-management-communication-for-undergraduates-fall-2012/15-279f12.jpg,Undergraduate
managerial psychology,introduction. the three lenses. research project methods and examples. perceptions and attitudes. motivation. motivation case. cognitive style (mbti). decision making. negotiation. creativity. social influence. groups. group decision making. organizational analysis. networks. organizational culture. leadership and power. organizational learning. presentation skills. 50k team visit. organizational change. the strategy that wouldn't travel. in-class quiz. finalist presentations. wrap-up. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-fall-2006/,http://ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-fall-2006/15-301f06.jpg,Undergraduate / Graduate
managerial psychology laboratory,why research in psychology?. the validity of intuitions. perception. memory. emotions and self-control. decision making. behavioral economics. the psychology of money. labor and compensation. presentations. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-laboratory-fall-2004/,http://ocw.mit.edu/courses/sloan-school-of-management/15-301-managerial-psychology-laboratory-fall-2004/15-301f04.jpg,Undergraduate / Graduate
introduction to financial and managerial accounting,overview of the course. administrative matters. discussion of accounting framework. the balance sheet and the recording of transactions. the income statement and principles of accrual accounting. the accounting process. revenue recognition. inventory/cost of goods sold. statement of cash flow. more on the statement of cash flows/exam review. first exam. matching principle for pp&amp.e. marketable securities. time value of money. long term debt. leases and off-balance sheet financing. current liabilities and contingencies. midterm 2 review. second exam. intangibles and business combinations. introduction to cost concepts. indirect allocation of costs. destin brass. abc. destin brass. managerial accounting wrap-up. seligram discussion. course review/wrap-up. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-501-introduction-to-financial-and-managerial-accounting-spring-2004/,http://ocw.mit.edu/courses/sloan-school-of-management/15-501-introduction-to-financial-and-managerial-accounting-spring-2004/15-501s04.jpg,Undergraduate
practical information technology management,"lecture and discussion. course importance. topics. logistics. case discussion. royal caribbean cruises ltd.. case discussion. administrative data project (a). case discussion. airnow presentation. visitor. jane linder. case. pharmaco presentation. visitor. ben porter. case discussion. first national city bank operating group. continuation of first national city bank operating group discussion. case discussion. dow corning. implementation readings review. and visitor on erp implementation experience. mike shanno. emc corporation. rfid. visitor. prof. brian subirana. case discussion. care group. case discussion. lifeline. visitor. cio rich reich. class discussion of student projects. visitor. arup gupta. ceo. tata consultancy services. special assignment on getting business value from it frameworks. the mit process handbook. visitor. prof. tom malone. web services and business process management. visitor. evan mamas. tyco readings. visitor. cio dana deasy. ace case. us customs transformation. business strategy. visitor. omar baig. ifc / world bank. team project presentations. discussion / debate. ""does it matter?"". closing lecture and discussion. ",sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-568a-practical-information-technology-management-spring-2005/,http://ocw.mit.edu/courses/sloan-school-of-management/15-568a-practical-information-technology-management-spring-2005/15-568as05.jpg,Undergraduate
law for the entrepreneur and manager,introduction and basics. the law of duties. basics. the law of duties ii. basics. the hard edge of regulation. basics. contracts i. basics. contracts ii. leaving a company i. leaving a company ii. forms of doing business. setting up a new company. employment law. introduction to u.s. patent law. international ip. venture capital. business disputes and litigation. antitrust. going public. operating as a public company. current issues in corporate governance. bankruptcy and reorganization i. bankruptcy and reorganization ii. the law of e-commerce. selling a business. mergers and acquisitions. going international and wrap-up. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-615-law-for-the-entrepreneur-and-manager-spring-2003/,http://ocw.mit.edu/courses/sloan-school-of-management/15-615-law-for-the-entrepreneur-and-manager-spring-2003/15-615s03.jpg,Undergraduate
people and organizations,introduction and overview. work and careers. past. present. and future. leading and facilitating teams. an engineering team exercise. organizations. past. present. future. organizational analysis. strategic design lens. organizational analysis. political lens. putting the political lens to work. influencing upward in organizations. organizational analysis. cultural lens. the cultural lens in action. the lincoln electric case. applying the three lenses. bp and lessons from the gulf coast disaster. teams in organizations. team processes. strategies for building a high performance team. midterm exam. introduction to negotiations. recruitment and job offer negotiation. interest-based bargaining in action. riggs engineering case study. leadership and change. introductions. organizational change. massdot case. managing the innovation process. corporate responsibility in global supply chain. team reports on change project. inventing the future. wrap-up. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-668-people-and-organizations-fall-2010/,http://ocw.mit.edu/courses/sloan-school-of-management/15-668-people-and-organizations-fall-2010/15-668f10.jpg,Undergraduate
special seminar in management the nuts and bolts of business plans,"introduction and overview of business plans. yonald chery. co-founder of virtual ink. joe hadzima. market identification and sales. bob jones. president and ceo of vitasoy usa. inc.. yonald chery. co-founder of virtual ink. refining and presenting your venture idea. terry heagney. lecturer. mit sloan school of management. a panel of experienced entrepreneurs will review idea presentations from the class.. sherwin greenblatt. director mit venture mentoring service. former ceo of bose. inc.. krisztina holly. executive director mit deshpande center. $50k winner and serial entrepreneur. fiona murray. mit sloan school of management. class of 1922 career development assistant professor. business models and financial projections. business models. rich kivel. molecularware. inc.. building financial projections. charlie tillett. pitfalls and plan execution. forecasting markets. the capital update for 2005. note. as we did in last year's course we are combining this session with the mit enterprise forum satellite broadcast to its 23 chapters located throughout the world.. produced in association with the mit enterprise forum of cambridge. ""forecasting markets. the capital update for 2005"" is a can't-miss event being broadcast globally to mit enterprise forum chapters and mit alumni clubs. our panel of experts includes.. moderator bob crowley. president of the massachusetts technology development corporation. daphne dufresne. a principal at weston presidio. oscar jazdowski. senior relationship manager for silicon valley bank. t. l. stebbins. managing director of the adams harkness investment banking group. carol vallone. presidentand ceo of webct. ",sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-975-special-seminar-in-management-the-nuts-and-bolts-of-business-plans-january-iap-2005/,http://ocw.mit.edu/courses/sloan-school-of-management/15-975-special-seminar-in-management-the-nuts-and-bolts-of-business-plans-january-iap-2005/15-975iap05.jpg,Undergraduate / Graduate
economic analysis for business decisions,"types of markets. competitive. monopoly/monopsony and oligopoly/oligopsony. the boundaries of a market. product boundaries. geographical boundaries. examples. bicycles. prescription drugs. airline travel. and role of internet. case study. credit cards in the u.k.. detailed analysis of the sugar quota and its effects. cost concepts. fixed. variable and sunk. total. average. and marginal cost in the short run and long run. accounting cost vs. economic cost. economies of scale and scope. the learning curve and cost reduction over time. the analysis of network externalities. and their competitive and strategic implications. example from the software industry. uncertainty and risk aversion. waiting and option value. monopoly power and mark-up pricing. production across multiple plants. pricing with network externalities. segmented markets and pricing oriented toward market segmentation. examples of price discrimination in practice. volume pricing. commodity bundling. first-mover advantage. stackelberg. repeated cournot. cournot-nash in detail. nash equilibrium in other kinds of games. nash equilibrium again. repeated games. the prisoners' dilemma. sequential games. threats and credibility. pre-emptive moves. entry deterrence. examples. electrical equipment. mineral cartels. u.s. vs. microsoft&reg.. common property resources. the winner's curse. transfer pricing with outside markets. double marginalization. costs and benefits of vertical integration. moral hazard. multi-tasking. promotion tournaments and up-or-out policies. team incentives. back-loaded wages. quality uncertainty and the market for ""lemons"". adverse selection. signaling. market failure and forms of government intervention. property rights. final examination. ",sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-010-economic-analysis-for-business-decisions-fall-2004/,http://ocw.mit.edu/courses/sloan-school-of-management/15-010-economic-analysis-for-business-decisions-fall-2004/15-010f04.jpg,Graduate
applied macro- and international economics,introduction and the money multiplier via babysitters. germany and zimbabwe. monetary policy and the velocity theory of money. the is-lm model. japan. ireland. and the great depression. applications of the is-lm model. fiscal policy and the great depression. ad-as and long run adjustment. the connection to inflation. central bank accounting. world through inflation. banking crisis and accounting. theories of nominal exchange rates. short-run and long-run. exchange-rate regimes. capital controls. exchange rate regimes. and unemployment. the unholy trinity. us financial crisis. debate 1. the international role of the dollar. debate 2. the euro. introduction to development economics. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-012-applied-macro-and-international-economics-spring-2011/,http://ocw.mit.edu/courses/sloan-school-of-management/15-012-applied-macro-and-international-economics-spring-2011/15-012s11.jpg,Graduate
applied macro- and international economics,"overview. hbs. the german hyperinflation of 1923. hbs. the reagan plan. islm notes. hbs. japan. the miracle years. hbs. singapore. hbs. accounting for productivity growth. hbs. chile. the latin american tiger?. hbs. note on exchange rate determination. hbs. world to mexico. get a grip. hbs. the 1994-95 mexican peso crisis. hbs. menem and the populist tradition in argentina. bbnn notes and review. eichengreen. b. ""understanding asia's crisis"". eichengreen. b.160.""how economists understand crisis?"". hbs. malaysia. capital and control. hbs. russia - 1994. hbs. china. facing the 21st century. hbs. transition to a market economy. hbs. uganda and the washington consensus. strategic trade policy. hbs. collision course in commercial aircraft. the debate on globalization. does trade with low wage countries hurt american workers?. integration of trade and disintegration of production in the global economy. comparative advantages. hbs. unemployment in france. priority number one. hbs. european monetary union. hbs. social security reform. hbs. japan. free. fair and global?. hbs. the united states in 2001. ",sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-014-applied-macro-and-international-economics-spring-2004/,http://ocw.mit.edu/courses/sloan-school-of-management/15-014-applied-macro-and-international-economics-spring-2004/15-014s04.jpg,Graduate
macro and international economics,the issues. short&ndash.term and long&ndash.term. determinants of long&ndash.term growth. exchange rates for emerging markets. exchange rates for industrialized countries. banking crises. modern financial crises. japan's lost decade. crisis in asia. 1997&ndash.98. who is more prone to crisis now&mdash.europe or the us?. recap. final exam. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-015-macro-and-international-economics-fall-2011/,http://ocw.mit.edu/courses/sloan-school-of-management/15-015-macro-and-international-economics-fall-2011/15-015f11.jpg,Graduate
applied economics for managers,monopolistic competition and oligopoly. elements of strategy. choice. efficiency. and the basic demand and supply model. externalities and public goods. behind demand and supply curves. consumer and producer theory. uncertainty and information. monopoly. imperfect competition. pricing tactics. international trade issues. market lessons and organizational architecture. group decision making. equity and income distribution. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-024-applied-economics-for-managers-summer-2004/,http://ocw.mit.edu/courses/sloan-school-of-management/15-024-applied-economics-for-managers-summer-2004/15-024su04.jpg,Graduate
game theory for managers,introduction. rationality?. equilibrium i. 4. commitment. 6. application. entering a market. application. brinksmanship. auctions. uncertainty and information. reputation and strategic irrationality. ,sloan school of management,http://ocw.mit.edu/courses/sloan-school-of-management/15-040-game-theory-for-managers-spring-2004/,http://ocw.mit.edu/courses/sloan-school-of-management/15-040-game-theory-for-managers-spring-2004/15-040s04.jpg,Graduate
